principal_n,Treatment,treatment_label,PA_Offer_Principal,PAWage,OptimalWage,real_profitmax_wage,DictatorCharity,giveC,gender,age,study,Wage,ExpectedAcceptance,ExpectedEffort
66,S,Prosocial,40.0,40,35,15.0,0,0.0,1,25,3,65,1.0,5.0
66,S,Prosocial,40.0,40,35,15.0,0,0.0,1,25,3,75,1.0,5.0
66,S,Prosocial,40.0,40,35,15.0,0,0.0,1,25,3,85,1.0,6.0
66,S,Prosocial,40.0,40,35,15.0,0,0.0,1,25,3,95,1.0,6.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,1,0.0,0.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,3,0.0,0.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,5,0.0,0.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,10,0.0,0.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,15,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,20,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,25,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,30,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,35,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,40,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,45,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,50,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,55,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,60,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,65,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,75,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,85,1.0,10.0
67,S,Prosocial,50.0,50,15,10.0,0,0.0,0,20,3,95,1.0,10.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,1,0.0,0.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,3,0.0,0.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,5,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,10,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,15,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,20,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,25,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,30,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,35,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,40,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,45,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,50,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,55,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,60,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,65,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,75,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,85,1.0,1.0
68,P,GE,5.0,5,5,60.0,0,0.0,0,19,2,95,1.0,1.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,1,1.0,1.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,3,1.0,2.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,5,1.0,1.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,10,1.0,1.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,15,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,20,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,25,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,30,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,35,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,40,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,45,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,50,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,55,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,60,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,65,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,75,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,85,0.0,0.0
69,P,GE,5.0,5,1,65.0,10,10.0,1,28,3,95,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,1,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,3,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,5,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,10,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,15,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,20,0.0,0.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,25,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,30,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,35,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,40,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,45,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,50,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,55,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,60,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,65,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,75,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,85,1.0,1.0
70,P,GE,35.0,35,35,55.0,10,10.0,1,22,3,95,1.0,1.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,1,1.0,10.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,3,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,5,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,10,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,15,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,20,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,25,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,30,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,35,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,40,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,45,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,50,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,55,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,60,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,65,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,75,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,85,0.0,0.0
71,S,Prosocial,1.0,1,10,1.0,0,0.0,0,20,2,95,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,1,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,3,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,5,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,10,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,15,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,20,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,25,0.0,0.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,30,1.0,3.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,35,1.0,3.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,40,1.0,3.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,45,1.0,4.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,50,1.0,5.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,55,1.0,6.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,60,1.0,7.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,65,1.0,8.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,75,1.0,9.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,85,1.0,10.0
72,S,Prosocial,55.0,55,60,60.0,20,20.0,1,22,3,95,1.0,10.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,1,0.0,0.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,3,0.0,0.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,5,0.0,0.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,10,1.0,1.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,15,1.0,1.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,20,1.0,2.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,25,1.0,2.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,30,1.0,3.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,35,1.0,3.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,40,1.0,4.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,45,1.0,4.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,50,1.0,5.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,55,1.0,5.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,60,1.0,6.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,65,1.0,7.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,75,1.0,8.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,85,1.0,9.0
73,S,Prosocial,20.0,20,85,5.0,20,20.0,1,23,3,95,1.0,10.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,1,0.0,0.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,3,0.0,0.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,5,0.0,0.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,10,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,15,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,20,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,25,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,30,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,35,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,40,1.0,1.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,45,1.0,2.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,50,1.0,2.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,55,1.0,2.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,60,1.0,2.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,65,1.0,2.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,75,1.0,3.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,85,1.0,3.0
74,P,GE,20.0,20,10,55.0,10,10.0,1,20,3,95,1.0,3.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,1,0.0,0.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,3,0.0,0.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,5,1.0,1.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,10,1.0,2.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,15,1.0,2.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,20,1.0,3.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,25,1.0,4.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,30,1.0,5.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,35,1.0,6.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,40,1.0,7.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,45,1.0,7.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,50,1.0,8.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,55,1.0,9.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,60,1.0,10.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,65,1.0,10.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,75,1.0,10.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,85,1.0,10.0
75,P,GE,40.0,40,40,55.0,40,40.0,1,22,3,95,1.0,10.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,1,0.0,0.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,3,0.0,0.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,5,0.0,0.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,10,0.0,0.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,15,0.0,0.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,20,1.0,1.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,25,1.0,1.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,30,1.0,1.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,35,1.0,1.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,40,1.0,2.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,45,1.0,3.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,50,1.0,4.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,55,1.0,5.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,60,1.0,6.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,65,1.0,7.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,75,1.0,8.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,85,1.0,9.0
76,P,GE,50.0,50,95,40.0,0,0.0,1,27,1,95,1.0,10.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,1,0.0,0.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,3,0.0,0.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,5,0.0,0.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,10,1.0,1.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,15,1.0,1.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,20,1.0,2.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,25,1.0,2.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,30,1.0,3.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,35,1.0,4.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,40,1.0,5.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,45,1.0,6.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,50,1.0,6.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,55,1.0,7.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,60,1.0,7.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,65,1.0,8.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,75,1.0,8.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,85,1.0,9.0
77,S,Prosocial,40.0,40,50,20.0,40,40.0,1,35,3,95,1.0,10.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,1,0.0,0.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,3,0.0,0.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,5,0.0,0.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,10,0.0,0.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,15,1.0,1.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,20,1.0,2.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,25,1.0,3.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,30,1.0,3.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,35,1.0,3.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,40,1.0,4.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,45,1.0,5.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,50,1.0,5.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,55,1.0,6.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,60,1.0,6.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,65,1.0,6.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,75,1.0,7.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,85,1.0,7.0
78,S,Prosocial,35.0,35,35,40.0,50,50.0,1,21,1,95,1.0,8.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,1,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,3,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,5,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,10,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,15,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,20,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,25,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,30,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,35,0.0,0.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,40,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,45,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,50,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,55,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,60,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,65,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,75,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,85,1.0,1.0
79,S,Prosocial,60.0,60,60,35.0,20,20.0,1,24,3,95,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,1,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,3,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,5,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,10,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,15,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,20,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,25,0.0,0.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,30,1.0,3.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,35,1.0,4.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,40,1.0,3.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,45,1.0,2.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,50,1.0,5.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,55,1.0,6.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,60,1.0,8.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,65,1.0,8.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,75,1.0,7.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,85,1.0,7.0
80,P,GE,60.0,60,50,30.0,40,40.0,1,24,3,95,1.0,7.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,1,0.0,0.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,3,0.0,0.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,5,0.0,0.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,10,0.0,0.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,15,0.0,0.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,20,1.0,1.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,25,1.0,2.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,30,1.0,3.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,35,1.0,4.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,40,1.0,5.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,45,1.0,5.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,50,1.0,6.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,55,1.0,7.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,60,1.0,8.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,65,1.0,9.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,75,1.0,9.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,85,1.0,10.0
81,P,GE,20.0,20,35,25.0,0,0.0,1,23,1,95,1.0,10.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,1,0.0,0.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,3,0.0,0.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,5,0.0,0.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,10,0.0,0.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,15,1.0,4.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,20,1.0,4.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,25,1.0,5.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,30,1.0,5.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,35,1.0,6.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,40,1.0,7.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,45,1.0,7.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,50,1.0,8.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,55,1.0,9.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,60,1.0,8.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,65,1.0,8.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,75,1.0,8.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,85,1.0,8.0
82,P,GE,30.0,30,25,10.0,60,60.0,1,21,3,95,1.0,8.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,1,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,3,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,5,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,10,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,15,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,20,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,25,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,30,0.0,0.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,35,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,40,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,45,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,50,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,55,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,60,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,65,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,75,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,85,1.0,5.0
83,S,Prosocial,40.0,40,35,10.0,0,0.0,0,27,3,95,1.0,5.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,1,0.0,0.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,3,0.0,0.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,5,0.0,0.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,10,1.0,1.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,15,1.0,2.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,20,1.0,3.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,25,1.0,4.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,30,1.0,5.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,35,1.0,6.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,40,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,45,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,50,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,55,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,60,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,65,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,75,1.0,7.0
84,S,Prosocial,30.0,30,35,15.0,0,0.0,1,24,2,85,1.0,7.0
