"Group2","Marker","Group1","Date","Session","Treatment","subjects","Period","Subject","Group","Profit","TotalProfit","Participate","R1","Rank1","R2","Rank2","R0","Rank0","Group0","Type","TimeContinueWelcomeOK","charity","charityPart2","TimeOKChoiceCharityOK","TimeOKPart1OK","DictatorSelf","DictatorCharity","TimeOKUltimatumAgentOK","TimeOKPayoffInformationOK","answerPart2","TimeOKCodeToStartPart2OK","TimeOKPart2OK","answer1","answer2","answer3","answer4","answer6","answer7","TimeOKControlQuestionsOK","TimeOKGroupAssignmentOK","TimeOKPAPrincipalExpectedAcceptanceOK","TimeOKPAPrincipalEffortOK","OptimalWage","TimeOKPAAgentOK","TimeOKPAAgentEffortOK","PreferedWage","PreferedEffort","TimeOKPAAgentPreferedContractOK","TimeCONTINUEQuestionnaireOK","gender","age","study","TimeCONTINUEQuestion1SociecoOK","fair_wage","fair_effort","TimeCONTINUEQuestion2FairnessRatingsOK","Give_Charity","Punish_Self","Punish_Others","TimeCONTINUEQuestion3WillingnessToActOK","Favor_return","Favor_revenge","Favor_intentions","TimeCONTINUEQuestion4FavorOK","Gift","TimeCONTINUEQuestion5GiftOK","Donation_Good_Cause","TimeCONTINUEQuestion6DonationOK","UltimatumContractConcluded","PAContractConcluded","PAEffort","PAWage","UltimatumPayoff","PAPayoff","OptimalWagePayoff","OptimalWageBonus","NumCorrectAcceptGuesses","NumCorrectRefuseGuesses","PayoffPart1","TotalPayoff","PayoffCharityPart1","PayoffCharityPart1Euro","PayoffCharityPart2","PayoffCharityPart2Euro","TotalPayoffCharity","TotalPayoffCharityEuro","TimeOKFinalPayoffCalculationOK","TimeOKFinalPayoffDisplayAgentOK","TimeOKFinalPayoffDisplayPrincipalOK","TimeTheEndTheEndOK","Ultimatum_Accept_Agent_atShare_Principal_10","Ultimatum_Accept_Agent_atShare_Principal_20","Ultimatum_Accept_Agent_atShare_Principal_30","Ultimatum_Accept_Agent_atShare_Principal_40","Ultimatum_Accept_Agent_atShare_Principal_50","Ultimatum_Accept_Agent_atShare_Principal_60","Ultimatum_Accept_Agent_atShare_Principal_70","Ultimatum_Accept_Agent_atShare_Principal_80","Ultimatum_Accept_Agent_atShare_Principal_90","PA_Accept_Agent_atWage_1","PA_Accept_Agent_atWage_3","PA_Accept_Agent_atWage_5","PA_Accept_Agent_atWage_10","PA_Accept_Agent_atWage_15","PA_Accept_Agent_atWage_20","PA_Accept_Agent_atWage_25","PA_Accept_Agent_atWage_30","PA_Accept_Agent_atWage_35","PA_Accept_Agent_atWage_40","PA_Accept_Agent_atWage_45","PA_Accept_Agent_atWage_50","PA_Accept_Agent_atWage_55","PA_Accept_Agent_atWage_60","PA_Accept_Agent_atWage_65","PA_Accept_Agent_atWage_75","PA_Accept_Agent_atWage_85","PA_Accept_Agent_atWage_95","PA_OfferedEffort_Agent_atWage_1","PA_OfferedEffort_Agent_atWage_3","PA_OfferedEffort_Agent_atWage_5","PA_OfferedEffort_Agent_atWage_10","PA_OfferedEffort_Agent_atWage_15","PA_OfferedEffort_Agent_atWage_20","PA_OfferedEffort_Agent_atWage_25","PA_OfferedEffort_Agent_atWage_30","PA_OfferedEffort_Agent_atWage_35","PA_OfferedEffort_Agent_atWage_40","PA_OfferedEffort_Agent_atWage_45","PA_OfferedEffort_Agent_atWage_50","PA_OfferedEffort_Agent_atWage_55","PA_OfferedEffort_Agent_atWage_60","PA_OfferedEffort_Agent_atWage_65","PA_OfferedEffort_Agent_atWage_75","PA_OfferedEffort_Agent_atWage_85","PA_OfferedEffort_Agent_atWage_95","Ultimatum_Offer_Principal","PA_Offer_Principal","PA_ExpectedAcceptance_Principal_atWage_1","PA_ExpectedAcceptance_Principal_atWage_3","PA_ExpectedAcceptance_Principal_atWage_5","PA_ExpectedAcceptance_Principal_atWage_10","PA_ExpectedAcceptance_Principal_atWage_15","PA_ExpectedAcceptance_Principal_atWage_20","PA_ExpectedAcceptance_Principal_atWage_25","PA_ExpectedAcceptance_Principal_atWage_30","PA_ExpectedAcceptance_Principal_atWage_35","PA_ExpectedAcceptance_Principal_atWage_40","PA_ExpectedAcceptance_Principal_atWage_45","PA_ExpectedAcceptance_Principal_atWage_50","PA_ExpectedAcceptance_Principal_atWage_55","PA_ExpectedAcceptance_Principal_atWage_60","PA_ExpectedAcceptance_Principal_atWage_65","PA_ExpectedAcceptance_Principal_atWage_75","PA_ExpectedAcceptance_Principal_atWage_85","PA_ExpectedAcceptance_Principal_atWage_95","PA_ExpectedEffort_Principal_atWage_1","PA_ExpectedEffort_Principal_atWage_3","PA_ExpectedEffort_Principal_atWage_5","PA_ExpectedEffort_Principal_atWage_10","PA_ExpectedEffort_Principal_atWage_15","PA_ExpectedEffort_Principal_atWage_20","PA_ExpectedEffort_Principal_atWage_25","PA_ExpectedEffort_Principal_atWage_30","PA_ExpectedEffort_Principal_atWage_35","PA_ExpectedEffort_Principal_atWage_40","PA_ExpectedEffort_Principal_atWage_45","PA_ExpectedEffort_Principal_atWage_50","PA_ExpectedEffort_Principal_atWage_55","PA_ExpectedEffort_Principal_atWage_60","PA_ExpectedEffort_Principal_atWage_65","PA_ExpectedEffort_Principal_atWage_75","PA_ExpectedEffort_Principal_atWage_85","PA_ExpectedEffort_Principal_atWage_95","profitmax_effort","real_profitmax_wage"
7,5,7,"160803_1241",2,"P","subjects",1,7,1,12.549,12.549,1,0.464608453,10,0.170903809,14,0.875859742,2,7,1,99999,8,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,35,0,0,0,0,0,99999,1,23,1,99999,40,5,99999,2,7,6,99999,10,2,4,99999,3,99999,100,99999,0,0,0,20,0,103,5,0,1,5,100,103,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,20,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,2,3,4,5,5,6,7,8,9,9,10,10,4,25
7,6,7,"160804_1250",3,"P","subjects",1,7,1,10.7645,10.7645,1,0.439940937,6,0.775868705,7,0.726481291,5,7,1,99999,1,NA,0,99999,40,60,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,25,0,0,0,0,0,99999,1,21,3,99999,25,4,99999,10,5,8,99999,10,0,6,99999,1,99999,300,99999,1,1,1,30,50,81.5,-15,0,0,3,90,81.5,60,4.98,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,4,4,5,5,6,7,7,8,9,8,8,8,8,8,1,10
8,1,8,"160803_0949",1,"S","subjects",1,8,1,16.45,16.45,1,0.663661118,4,0.788899644,5,0.049882526,15,8,1,99999,5,6,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,35,0,0,0,0,0,99999,0,27,3,99999,50,9,99999,2,1,1,99999,9,3,8,99999,3,99999,100,99999,1,1,1,40,50,71.5,-25,0,0,3,150,150,0,0,25,2.075,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,1,10
8,2,8,"160804_0951",2,"S","subjects",1,8,1,12.466,12.466,1,0.488231645,11,0.271234548,13,0.46512479,7,8,1,99999,6,1,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,35,0,0,0,0,0,99999,1,24,2,99999,40,7,99999,9,6,7,99999,10,2,6,99999,2,99999,50,99999,0,1,3,30,0,102,-5,0,1,3,100,102,0,0,75,6.225,75,6.225,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,2,3,4,5,6,7,7,7,7,7,7,7,7,7,2,15
8,3,8,"160804_1119",3,"S","subjects",1,8,1,8.15,8.15,1,0.977055031,0,0.548063621,6,0.867659795,2,8,1,99999,2,1,0,99999,50,50,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,50,3,99999,25,1,99999,10,10,10,99999,10,10,10,99999,4,99999,100,99999,0,0,0,5,0,100,-1,0,0,0,50,50,50,4.15,0,0,50,4.15,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,35
8,4,8,"160803_1122",1,"P","subjects",1,8,1,16.45,16.45,1,0.453521196,6,0.691985821,3,0.55694835,8,8,1,99999,8,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,20,0,0,0,0,0,99999,0,32,3,99999,55,10,99999,8,0,0,99999,10,0,7,99999,1,99999,150,99999,1,1,3,20,50,111.5,10,0,1,2,150,150,0,0,NA,NA,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,4,4,4,4,4,1,1,1,1,1,1,1,9,60
8,5,8,"160803_1241",2,"P","subjects",1,8,1,12.632,12.632,1,0.777239834,5,0.866864357,3,0.306776859,12,8,1,99999,1,NA,0,99999,50,50,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,35,0,0,0,0,0,99999,1,28,3,99999,40,7,99999,10,3,8,99999,10,5,3,99999,4,99999,100,99999,1,1,4,40,50,104,-5,0,5,3,100,104,50,4.15,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,2,3,4,5,5,6,6,7,8,9,10,10,10,9,60
8,6,8,"160804_1250",3,"P","subjects",1,8,1,13.6695,13.6695,1,0.813972746,1,0.509211751,10,0.846455891,4,8,1,99999,6,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,20,0,0,0,0,0,99999,0,25,1,99999,35,6,99999,2,9,9,99999,10,9,1,99999,5,99999,25,99999,1,1,5,35,60,116.5,40,0,0,3,160,116.5,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,35,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,7,15
9,1,9,"160803_0949",1,"S","subjects",1,9,1,16.45,16.45,1,0.495003625,6,0.29413115,13,0.789888141,1,9,1,99999,5,6,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,5,0,0,0,0,0,99999,0,23,2,99999,35,7,99999,2,2,3,99999,8,1,6,99999,1,99999,5,99999,1,1,4,15,50,126,-5,0,0,2,150,150,0,0,100,8.3,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10
9,2,9,"160804_0951",2,"S","subjects",1,9,1,12.964,12.964,1,0.246034281,14,0.871263938,2,0.261164551,12,9,1,99999,1,8,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,95,0,0,0,0,0,99999,1,22,2,99999,95,10,99999,9,1,8,99999,10,1,4,99999,4,99999,150,99999,1,1,10,95,50,108,5,0,1,5,130,108,20,1.66,250,20.75,250,20.75,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,95,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,6,7,8,9,10,7,20
9,3,9,"160804_1119",3,"S","subjects",1,9,1,16.45,16.45,1,0.241984944,8,0.305281175,11,0.209546284,12,9,1,99999,8,6,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,40,0,0,0,0,0,99999,1,22,3,99999,60,10,99999,6,2,2,99999,6,2,2,99999,5,99999,200,99999,1,1,8,35,60,148,50,0,0,6,150,150,10,0.83,200,16.6,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,35,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,4,4,4,5,5,5,5,6,7,8,10,45
9,4,9,"160803_1122",1,"P","subjects",1,9,1,9.81,9.81,1,0.237855015,11,0.355655804,9,0.994596682,0,9,1,99999,7,NA,0,99999,70,30,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,40,0,0,0,0,0,99999,1,20,3,99999,40,7,99999,4,0,0,99999,10,0,0,99999,3,99999,25,99999,0,1,4,30,0,112,20,0,2,2,70,70,30,2.49,NA,NA,30,2.49,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,5,5,5,7,8,8,8,8,8,8,8,8,8,55
9,5,9,"160803_1241",2,"P","subjects",1,9,1,13.794,13.794,1,0.960541619,1,0.279297422,11,0.530416903,8,9,1,99999,11,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,50,0,0,0,0,0,99999,1,24,3,99999,55,10,99999,3,6,5,99999,9,3,1,99999,1,99999,30,99999,1,1,7,55,70,118,10,0,3,3,160,118,10,0.83,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,55,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,5,5,5,6,6,7,7,7,8,8,9,10,9,65
9,6,9,"160804_1250",3,"P","subjects",1,9,1,12.4245,12.4245,1,0.097616785,12,0.794330978,6,0.488582155,9,9,1,99999,10,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,30,0,0,0,0,0,99999,0,27,1,99999,40,7,99999,3,6,5,99999,10,5,5,99999,2,99999,0,99999,1,0,0,5,50,101.5,-30,0,1,2,150,101.5,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,3,4,1,3,6,5,5,7,8,8,10,10,3,40
